cluster_id, record_id
88622,A993315
88622,A997659
88626,A993319
88627,A993320
88627,A935057
88631,A993324
88639,A993332
88641,A993334
88642,A993335
88643,A993336
88645,A993338
88646,A993339
88648,A993341
88650,A993343
88650,A924932
88650,A949201
88656,A993349
88656,A978131
88659,A993352
88660,A993353
88662,A993355
88664,A993357
88666,A993359
88667,A993360
88668,A993361
88669,A993362
88670,A993363
88671,A993364
88671,A954532
88674,A993367
88674,A964709
88675,A993368
88676,A993369
88682,A993375
88682,A984475
88682,A992214
88683,A993376
88684,A993377
88692,A993385
88692,A976739
88692,A947549
88692,A963526
88692,A971366
88694,A993387
88698,A993391
88698,A978874
88698,A984401
88699,A993392
88701,A993394
88701,A984644
88702,A993395
88706,A993399
88707,A993400
88708,A993401
88708,A931102
88708,A926726
88709,A993402
88710,A993403
88712,A993405
88712,A913761
88712,A929505
88712,A968207
88712,A981963
88712,A945131
88713,A993406
88714,A993407
88716,A993409
88717,A993410
88721,A993414
88723,A993416
88723,A954809
88726,A993419
88727,A993420
88728,A993421
88729,A993422
88729,A981992
88729,A987990
88729,A906823
88729,A911205
88729,A973819
88730,A993423
88731,A993424
88733,A993426
88739,A993432
88743,A993436
88743,A966692
88743,A980393
88743,A918099
88745,A993438
88746,A993439
88746,A977795
88748,A993441
88749,A993442
88749,A962796
88756,A993449
88758,A993451
88760,A993453
88765,A993458
88765,A916302
88766,A993459
88767,A993460
88767,A935551
88767,A936632
88767,A926924
88769,A993462
88770,A993463
88771,A993464
88773,A993466
88777,A993470
88777,A915761
88782,A993475
88785,A993478
88794,A993487
88796,A993489
88796,A977568
88798,A993491
88799,A993492
88800,A993493
88802,A993495
88805,A993498
88807,A993500
88807,A907100
88809,A993502
88811,A993504
88811,A924495
88811,A962597
88812,A993505
88813,A993506
88816,A993509
88816,A980151
88816,A927182
88820,A993513
88823,A993516
88824,A993517
88825,A993518
88827,A993520
88827,A949551
88827,A968709
88827,A974418
88827,A995781
88827,A955024
88827,A935773
88827,A969009
88827,A913654
88830,A993523
88832,A993525
88835,A993528
88835,A998707
88836,A993529
88837,A993530
88838,A993531
88839,A993532
88840,A993533
88841,A993534
88842,A993535
88843,A993536
88845,A993538
88846,A993539
88846,A949242
88846,A913485
88846,A919940
88846,A955658
88846,A990879
88846,A978551
88846,A937827
88848,A993541
88850,A993543
88852,A993545
88856,A993549
88856,A934193
88856,A984235
88856,A907160
88857,A993550
88863,A993556
88863,A947953
88863,A975031
88863,A970337
88865,A993558
88865,A948360
88865,A970888
88866,A993559
88866,A927885
88866,A931643
88866,A932876
88866,A949942
88866,A976542
88866,A984725
88866,A986624
88866,A976779
88866,A925038
88866,A934471
88866,A949989
88866,A972819
88866,A922482
88866,A913789
88866,A993347
88866,A971742
88866,A968957
88868,A993561
88868,A989424
88869,A993562
88870,A993563
88875,A993568
88876,A993569
88876,A981828
88876,A945021
88876,A932246
88877,A993570
88877,A966972
88878,A993571
88879,A993572
88880,A993573
88881,A993574
88881,A997610
88881,A937609
88881,A991966
88882,A993575
88882,A986882
88882,A994322
88882,A997997
88882,A969024
88883,A993576
88883,A909675
88883,A971858
88884,A993577
88884,A909163
88884,A925711
88884,A933162
88886,A993579
88888,A993581
88889,A993582
88896,A993589
88896,A982795
88898,A993591
88898,A931594
88898,A924931
88899,A993592
88899,A936131
88900,A993593
88901,A993594
88901,A971565
88902,A993595
88903,A993596
88904,A993597
88907,A993600
88907,A990733
88907,A924809
88907,A960845
88909,A993602
88910,A993603
88910,A925280
88910,A958090
88910,A998344
88910,A911815
88919,A993612
88919,A909498
88919,A958842
88919,A981510
88919,A954030
88922,A993615
88923,A993616
88924,A993617
88924,A950864
88924,A953187
88925,A993618
88925,A983778
88926,A993619
88927,A993620
88927,A980632
88928,A993621
88929,A993622
88930,A993623
88931,A993624
88932,A993625
88935,A993628
88936,A993629
88936,A917067
88936,A996616
88941,A993634
88943,A993636
88943,A927180
88943,A918669
88944,A993637
88946,A993639
88948,A993641
88950,A993643
88950,A936426
88951,A993644
88952,A993645
88953,A993646
88955,A993648
88960,A993653
88961,A993654
88961,A929376
88961,A968677
88962,A993655
88962,A928276
88963,A993656
88966,A993659
88967,A993660
88970,A993663
88972,A993665
88974,A993667
88976,A993669
88977,A993670
88977,A972807
88978,A993671
88978,A942061
88978,A952429
88978,A926214
88978,A967185
88979,A993672
88982,A993675
88982,A998223
88982,A998368
88982,A932221
88984,A993677
88984,A948024
88984,A936506
88986,A993679
88987,A993680
88988,A993681
88990,A993683
88991,A993684
88995,A993688
88995,A969270
88996,A993689
88997,A993690
89001,A993694
89001,A956988
89001,A978406
89001,A910267
89004,A993697
89005,A993698
89005,A971023
89007,A993700
89008,A993701
89010,A993703
89012,A993705
89013,A993706
89014,A993707
89015,A993708
89016,A993709
89017,A993710
89017,A997133
89018,A993711
89019,A993712
89019,A923043
89024,A993717
89024,A988498
89025,A993718
89027,A993720
89028,A993721
89028,A938593
89033,A993726
89033,A961263
89034,A993727
89040,A993733
89041,A993734
89042,A993735
89043,A993736
89044,A993737
89045,A993738
89048,A993741
89051,A993744
89051,A909397
89051,A907953
89051,A904870
89056,A993749
89057,A993750
89057,A963293
89058,A993751
89059,A993752
89060,A993753
89061,A993754
89064,A993757
89066,A993759
89066,A908518
89069,A993762
89071,A993764
89072,A993765
89073,A993766
89073,A997058
89076,A993769
89077,A993770
89078,A993771
89079,A993772
89081,A993774
89081,A966889
89081,A927127
89081,A928241
89081,A919266
89082,A993775
89087,A993780
89087,A938734
89089,A993782
89090,A993783
89090,A974030
89090,A962826
89090,A995281
89091,A993784
89092,A993785
89093,A993786
89095,A993788
89095,A989192
89097,A993790
89098,A993791
89100,A993793
89100,A939775
89103,A993796
89104,A993797
89105,A993798
89106,A993799
89107,A993800
89107,A906572
89110,A993803
89111,A993804
89111,A965543
89112,A993805
89115,A993808
89119,A993812
89120,A993813
89121,A993814
89122,A993815
89126,A993819
89126,A998246
89128,A993821
89128,A930165
89128,A967119
89130,A993823
89131,A993824
89133,A993826
89133,A992839
89138,A993831
89138,A910067
89138,A964150
89138,A967459
89141,A993834
89142,A993835
89142,A983115
89142,A982851
89144,A993837
89146,A993839
89146,A973119
89150,A993843
89155,A993848
89155,A913178
89157,A993850
89159,A993852
89161,A993854
89165,A993858
89165,A923662
89165,A948638
89165,A968754
89165,A907605
89169,A993862
89173,A993866
89174,A993867
89174,A963955
89176,A993869
89179,A993872
89181,A993874
89181,A987620
89187,A993880
89187,A996216
89190,A993883
89190,A934582
89190,A948634
89190,A950794
89190,A981874
89190,A988774
89191,A993884
89191,A911331
89191,A954198
89191,A997523
89191,A908037
89192,A993885
89193,A993886
89194,A993887
89194,A905070
89197,A993890
89201,A993894
89202,A993895
89203,A993896
89206,A993899
89206,A939512
89207,A993900
89209,A993902
89210,A993903
89210,A938507
89210,A954200
89210,A995173
89211,A993904
89212,A993905
89213,A993906
89213,A975181
89213,A953116
89213,A911722
89213,A978253
89214,A993907
89215,A993908
89215,A935264
89216,A993909
89220,A993913
89222,A993915
89222,A972159
89222,A937790
89223,A993916
89224,A993917
89225,A993918
89225,A977745
89225,A970078
89230,A993923
89230,A983033
89230,A997247
89232,A993925
89232,A957063
89234,A993927
89236,A993929
89236,A962292
89238,A993931
89241,A993934
89241,A915078
89242,A993935
89243,A993936
89244,A993937
89245,A993938
89247,A993940
89248,A993941
89252,A993945
89252,A919820
89252,A932215
89252,A954534
89252,A920422
89254,A993947
89255,A993948
89267,A993960
89267,A998192
89267,A907790
89267,A915860
89268,A993961
89268,A992188
89270,A993963
89273,A993966
89278,A993971
89278,A906305
89278,A965542
89278,A977141
89278,A938077
89278,A926230
89278,A948407
89278,A992944
89278,A994580
89278,A996315
89278,A965757
89283,A993976
89285,A993978
89288,A993981
89295,A993988
89296,A993989
89296,A919182
89296,A941128
89298,A993991
89300,A993993
89305,A993998
89306,A993999
89307,A994000
89307,A939626
89308,A994001
89309,A994002
89310,A994003
89310,A928979
89311,A994004
89312,A994005
89314,A994007
89316,A994009
89317,A994010
89326,A994019
89326,A911905
89326,A948314
89326,A972765
89326,A949886
89326,A915480
89326,A975151
89327,A994020
89327,A937252
89327,A911170
89328,A994021
89328,A906724
89328,A916843
89328,A984243
89329,A994022
89330,A994023
89330,A996625
89330,A969900
89330,A951336
89331,A994024
89332,A994025
89334,A994027
89334,A956865
89335,A994028
89336,A994029
89341,A994034
89342,A994035
89344,A994037
89345,A994038
89345,A984562
89345,A989112
89345,A954205
89345,A933078
89345,A961343
89345,A916211
89345,A923882
89346,A994039
89350,A994043
89351,A994044
89351,A905524
89351,A957934
89352,A994045
89352,A937621
89354,A994047
89355,A994048
89355,A993806
89356,A994049
89357,A994050
89357,A989059
89357,A979214
89357,A990116
89357,A961344
89357,A914417
89359,A994052
89360,A994053
89360,A935769
89363,A994056
89364,A994057
89364,A951791
89365,A994058
89365,A970889
89365,A992560
89368,A994061
89369,A994062
89371,A994064
89372,A994065
89372,A989568
89373,A994066
89377,A994070
89378,A994071
89378,A965226
89379,A994072
89379,A979302
89380,A994073
89380,A948004
89381,A994074
89383,A994076
89384,A994077
89388,A994081
89389,A994082
89390,A994083
89390,A944605
89390,A991770
89390,A936715
89391,A994084
89391,A919213
89394,A994087
89394,A988055
89395,A994088
89396,A994089
89397,A994090
89398,A994091
89399,A994092
89400,A994093
89402,A994095
89403,A994096
89403,A975990
89403,A991026
89404,A994097
89404,A904906
89405,A994098
89408,A994101
89409,A994102
89410,A994103
89417,A994110
89417,A927590
89419,A994112
89420,A994113
89422,A994115
89423,A994116
89427,A994120
89428,A994121
89430,A994123
89431,A994124
89432,A994125
89433,A994126
89437,A994130
89439,A994132
89441,A994134
89442,A994135
89443,A994136
89445,A994138
89452,A994145
89452,A986850
89452,A951013
89453,A994146
89454,A994147
89455,A994148
89455,A958138
89456,A994149
89457,A994150
89457,A951066
89458,A994151
89458,A952854
89459,A994152
89459,A909930
89459,A933757
89461,A994154
89462,A994155
89464,A994157
89466,A994159
89467,A994160
89468,A994161
89469,A994162
89471,A994164
89471,A920593
89471,A995884
89471,A932127
89473,A994166
89473,A916392
89476,A994169
89476,A997900
89476,A988479
89479,A994172
89479,A951757
89484,A994177
89489,A994182
89490,A994183
89491,A994184
89495,A994188
89505,A994198
89507,A994200
89507,A950681
89508,A994201
89510,A994203
89511,A994204
89512,A994205
89513,A994206
89514,A994207
89516,A994209
89517,A994210
89520,A994213
89520,A914107
89520,A995494
89520,A982535
89522,A994215
89530,A994223
89533,A994226
89534,A994227
89535,A994228
89536,A994229
89536,A965912
89537,A994230
89537,A915209
89537,A930666
89537,A952019
89537,A966639
89537,A968805
89540,A994233
89540,A974327
89540,A988340
89540,A915739
89540,A909091
89540,A924497
89540,A914963
89540,A981569
89540,A959711
89541,A994234
89545,A994238
89545,A997688
89545,A938049
89547,A994240
89549,A994242
89549,A927081
89549,A912796
89549,A989598
89549,A993091
89550,A994243
89551,A994244
89553,A994246
89553,A974498
89553,A924879
89553,A941715
89553,A988212
89553,A925250
89553,A996994
89558,A994251
89559,A994252
89559,A954789
89559,A953576
89564,A994257
89565,A994258
89566,A994259
89568,A994261
89570,A994263
89572,A994265
89572,A922370
89574,A994267
89576,A994269
89576,A941927
89578,A994271
89579,A994272
89580,A994273
89580,A974249
89581,A994274
89587,A994280
89588,A994281
89590,A994283
89591,A994284
89593,A994286
89595,A994288
89598,A994291
89600,A994293
89601,A994294
89601,A914445
89601,A953892
89601,A975413
89601,A975345
89601,A909223
89601,A920253
89601,A955751
89601,A967488
89602,A994295
89603,A994296
89607,A994300
89609,A994302
89610,A994303
89612,A994305
89612,A998448
89612,A946795
89616,A994309
89617,A994310
89618,A994311
89619,A994312
89622,A994315
89622,A965907
89623,A994316
89628,A994321
89628,A944795
89628,A944993
89628,A954696
89628,A949404
89630,A994323
89631,A994324
89633,A994326
89633,A906903
89633,A987856
89633,A988648
89633,A983484
89635,A994328
89636,A994329
89636,A940843
89636,A987800
89636,A935199
89640,A994333
89642,A994335
89643,A994336
89646,A994339
89647,A994340
89651,A994344
89651,A955700
89653,A994346
89654,A994347
89659,A994352
89659,A982444
89661,A994354
89662,A994355
89662,A911430
89662,A944885
89662,A972422
89664,A994357
89665,A994358
89669,A994362
89669,A925364
89669,A981167
89670,A994363
89671,A994364
89672,A994365
89673,A994366
89673,A905042
89674,A994367
89675,A994368
89675,A922258
89675,A962116
89675,A987638
89677,A994370
89678,A994371
89678,A918596
89681,A994374
89684,A994377
89690,A994383
89692,A994385
89692,A994854
89692,A916142
89693,A994386
89694,A994387
89695,A994388
89695,A915366
89696,A994389
89696,A924347
89696,A995904
89696,A908448
89699,A994392
89700,A994393
89700,A906267
89700,A932556
89700,A994202
89704,A994397
89704,A955296
89707,A994400
89709,A994402
89710,A994403
89710,A984976
89710,A946912
89711,A994404
89715,A994408
89717,A994410
89718,A994411
89721,A994414
89723,A994416
89724,A994417
89725,A994418
89729,A994422
89731,A994424
89731,A966409
89737,A994430
89739,A994432
89740,A994433
89745,A994438
89745,A962185
89748,A994441
89750,A994443
89751,A994444
89751,A915207
89752,A994445
89752,A916287
89752,A988728
89753,A994446
89756,A994449
89757,A994450
89757,A945256
89757,A974972
89757,A998040
89757,A998321
89758,A994451
89761,A994454
89765,A994458
89765,A926247
89767,A994460
89768,A994461
89769,A994462
89769,A968217
89769,A984901
89769,A936884
89770,A994463
89770,A972136
89771,A994464
89772,A994465
89772,A909673
89780,A994473
89780,A918672
89781,A994474
89784,A994477
89785,A994478
89785,A956393
89786,A994479
89787,A994480
89790,A994483
89794,A994487
89797,A994490
89797,A969634
89802,A994495
89804,A994497
89805,A994498
89806,A994499
89807,A994500
89807,A946272
89809,A994502
89810,A994503
89810,A993083
89812,A994505
89815,A994508
89815,A994620
89815,A962184
89815,A950858
89815,A977910
89815,A933539
89816,A994509
89816,A989455
89816,A910188
89817,A994510
89818,A994511
89818,A946778
89818,A957499
89820,A994513
89822,A994515
89822,A996985
89823,A994516
89823,A927040
89824,A994517
89824,A905128
89824,A994531
89824,A951751
89825,A994518
89826,A994519
89828,A994521
89829,A994522
89831,A994524
89831,A987489
89832,A994525
89836,A994529
89836,A952283
89836,A907134
89836,A946225
89836,A947918
89836,A981930
89836,A968333
89839,A994532
89843,A994536
89844,A994537
89845,A994538
89846,A994539
89848,A994541
89849,A994542
89850,A994543
89850,A909542
89850,A912403
89850,A904816
89850,A988237
89855,A994548
89856,A994549
89857,A994550
89858,A994551
89860,A994553
89865,A994558
89866,A994559
89866,A968521
89866,A943922
89867,A994560
89872,A994565
89872,A950417
89872,A958903
89875,A994568
89876,A994569
89878,A994571
89879,A994572
89880,A994573
89880,A981822
89880,A921464
89880,A938909
89882,A994575
89884,A994577
89886,A994579
89889,A994582
89889,A994142
89889,A909504
89889,A970763
89891,A994584
89892,A994585
89892,A983881
89892,A989451
89893,A994586
89895,A994588
89896,A994589
89897,A994590
89897,A946188
89897,A946233
89898,A994591
89898,A957804
89898,A980133
89898,A992449
89898,A993262
89898,A967366
89899,A994592
89906,A994599
89907,A994600
89907,A918752
89908,A994601
89910,A994603
89912,A994605
89913,A994606
89914,A994607
89916,A994609
89918,A994611
89921,A994614
89922,A994615
89922,A952233
89923,A994616
89923,A910298
89925,A994618
89926,A994619
89926,A919389
89931,A994624
89934,A994627
89939,A994632
89939,A919515
89941,A994634
89942,A994635
89943,A994636
89943,A987244
89946,A994639
89946,A962240
89946,A920736
89947,A994640
89948,A994641
89948,A929472
89949,A994642
89950,A994643
89951,A994644
89953,A994646
89953,A914446
89953,A970847
89959,A994652
89963,A994656
89965,A994658
89967,A994660
89968,A994661
89968,A963281
89969,A994662
89970,A994663
89971,A994664
89973,A994666
89973,A980043
89979,A994672
89980,A994673
89982,A994675
89983,A994676
89984,A994677
89987,A994680
89987,A932156
89987,A928953
89988,A994681
89988,A973919
89989,A994682
89990,A994683
89992,A994685
89995,A994688
89996,A994689
89997,A994690
90000,A994693
90002,A994695
90005,A994698
90005,A911121
90007,A994700
90007,A983019
90008,A994701
90011,A994704
90012,A994705
90012,A987050
90014,A994707
90015,A994708
90016,A994709
90017,A994710
90017,A966680
90018,A994711
90019,A994712
90019,A958169
90020,A994713
90022,A994715
90024,A994717
90024,A930664
90024,A944738
90024,A944887
90027,A994720
90029,A994722
90031,A994724
90032,A994725
90033,A994726
90035,A994728
90038,A994731
90041,A994734
90042,A994735
90042,A943851
90043,A994736
90044,A994737
90044,A907780
90044,A908807
90044,A984445
90044,A996419
90044,A969597
90044,A969906
90044,A969252
90044,A910727
90045,A994738
90046,A994739
90046,A905119
90046,A936503
90046,A938322
90046,A975371
90046,A979960
90046,A984305
90046,A987494
90046,A918409
90048,A994741
90048,A920881
90050,A994743
90051,A994744
90052,A994745
90057,A994750
90057,A931209
90057,A945454
90057,A975417
90057,A948003
90059,A994752
90061,A994754
90062,A994755
90063,A994756
90068,A994761
90069,A994762
90069,A925140
